IdAlumno,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento
100137686,F,2004-08-20,LIMA,LIMA ,LIMA,,2004
100137687,M,2007-02-27,JESÚS MARÍA,LIMA ,LIMA,Padre,2007
100137693,M,2007-06-24,CHORRILLOS,LIMA ,LIMA,Padre,2007
100137694,F,2006-12-09,LIMA,LIMA ,LIMA,Madre,2006
100137695,F,2005-03-15,CHORRILLOS,LIMA ,LIMA,,2005
100137696,F,2006-09-08,LURIN,LIMA ,LIMA,Madre,2006
100137697,M,2006-10-11,SAN BORJA,LIMA ,LIMA,Padre,2006
100137699,F,2007-07-31,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2007
100137701,F,2003-07-05,CHACLACAYO,LIMA ,LIMA,,2003
100137702,F,1985-07-25,COMAS,LIMA ,LIMA,,1985
100137703,F,2005-08-09,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005
100137705,F,2006-08-21,CHORRILLOS,LIMA ,LIMA,Padre,2006
100137707,F,2006-02-24,CHORRILLOS,LIMA ,LIMA,Padre,2006
100137710,F,2000-01-28,CHORRILLOS,LIMA ,LIMA,,2000
100137711,F,2005-03-13,SAN ANTONIO,HUAROCHIRÍ ,LIMA,,2005
100137712,F,2006-08-11,LA PERLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2006
100137715,M,1988-05-17,VILLA EL SALVADOR,LIMA ,LIMA,,1988
100137717,F,2000-08-24,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2000
100137719,M,2002-08-18,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2002
100137723,M,2007-04-10,PILLCO MARCA,HUÁNUCO,HUÁNUCO,Padre,2007
100137724,F,2005-10-22,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005
100137727,F,2004-02-03,CARMEN DE LA LEGUA REYNOSO,PROV. CONST. DEL CALLAO,CALLAO,,2004
100137728,F,1999-02-06,CHORRILLOS,LIMA ,LIMA,,1999
100137729,F,2004-02-20,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2004
100137730,M,2006-02-19,ATE,LIMA ,LIMA,Padre,2006
100137731,F,2007-06-03,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2007
100137733,M,2006-07-25,SAN ISIDRO,LIMA ,LIMA,Madre,2006
100137734,F,2005-10-20,LOS OLIVOS,LIMA ,LIMA,Padre,2005
100137736,M,2004-02-25,PUENTE PIEDRA,LIMA ,LIMA,,2004
100137737,M,2005-03-17,CAJAMARCA,CAJAMARCA,CAJAMARCA,,2005
100137738,F,2005-06-05,ATE,LIMA ,LIMA,Madre,2005
100137740,M,2006-06-09,LOS OLIVOS,LIMA ,LIMA,Padre,2006
100137743,F,2006-08-27,BARRANCO,LIMA ,LIMA,Madre,2006
100137744,F,2006-12-13,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100137746,F,2005-11-25,LOS OLIVOS,LIMA ,LIMA,Madre,2005
100137748,F,2006-05-05,INDEPENDENCIA,LIMA ,LIMA,Madre,2006
100137750,M,2006-02-07,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2006
100137754,M,2003-09-26,SANTIAGO DE SURCO,LIMA ,LIMA,,2003
100137757,F,2006-11-13,LOS OLIVOS,LIMA ,LIMA,Madre,2006
100137758,F,2006-06-12,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2006
100137759,F,2007-05-05,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2007
100137760,M,2006-11-22,EL TAMBO,HUANCAYO ,JUNÍN,Padre,2006
100137761,M,2000-09-27,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2000
100137766,M,2000-11-19,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,2000
100137768,F,2006-10-14,TACABAMBA,CHOTA,CAJAMARCA,Padre,2006
100137770,M,2004-12-24,LOS OLIVOS,LIMA ,LIMA,,2004
100137771,F,2004-02-16,ATE,LIMA ,LIMA,,2004
100137775,F,2006-06-15,ATE,LIMA ,LIMA,Padre,2006
100137779,F,2004-04-10,CHORRILLOS,LIMA ,LIMA,,2004
100137781,F,2006-03-28,ANDAHUAYLAS,ANDAHUAYLAS,APURÍMAC,Madre,2006
100137785,F,2003-01-22,SANTIAGO DE SURCO,LIMA ,LIMA,,2003
100137786,F,2005-12-31,ANCÓN,LIMA ,LIMA,Madre,2005
100137793,F,2007-02-24,CHORRILLOS,LIMA ,LIMA,Apoderado,2007
100137794,F,2006-12-15,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2006
100137795,F,2003-07-19,INDEPENDENCIA,LIMA ,LIMA,,2003
100137796,M,2006-03-11,LURIGANCHO,LIMA ,LIMA,Madre,2006
100137797,F,2002-10-07,PUENTE PIEDRA,LIMA ,LIMA,,2002
100137798,F,2006-11-21,CARABAYLLO,LIMA ,LIMA,Madre,2006
100137799,F,2005-08-13,CHORRILLOS,LIMA ,LIMA,Padre,2005
100137800,F,2006-11-12,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2006
100137801,F,2004-08-05,COMAS,LIMA ,LIMA,,2004
100137804,M,2006-08-29,BREÑA,LIMA ,LIMA,Madre,2006
100137806,F,2005-06-13,ATE,LIMA ,LIMA,Madre,2005
100137812,F,2006-11-07,HUANUCO,HUÁNUCO,HUÁNUCO,Madre,2006
100137813,M,2005-09-06,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2005
100137815,M,2004-05-28,LIMA,LIMA ,LIMA,,2004
100137819,M,2003-06-11,EL TAMBO,HUANCAYO ,JUNÍN,,2003
100137820,M,2006-09-13,MIRAFLORES,LIMA ,LIMA,Padre,2006
100137823,M,2006-08-19,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2006
100137824,F,2006-02-28,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2006
100137825,F,2006-11-26,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100137826,F,2005-04-05,CHORRILLOS,LIMA ,LIMA,,2005
100137828,F,2002-06-25,CALCA,CALCA,CUSCO,,2002
100137829,F,2006-04-16,TINYAHUARCO,PASCO ,PASCO,Padre,2006
100137830,F,2006-06-22,LIMA,LIMA ,LIMA,Madre,2006
100137831,F,2006-07-26,SAN BORJA,LIMA ,LIMA,Padre,2006
100137832,F,2006-01-23,SAN BARTOLO,LIMA ,LIMA,Madre,2006
100137835,F,2006-12-21,BARRANCO,LIMA ,LIMA,Madre,2006
100137836,F,2006-12-19,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2006
100137837,F,2003-07-10,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2003
100137841,F,2006-08-25,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100137842,F,2005-12-23,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2005
100137843,F,2006-10-27,LOS OLIVOS,LIMA ,LIMA,Madre,2006
100137844,M,2007-01-23,IQUITOS,MAYNAS ,LORETO,Padre,2007
100137846,F,2007-03-09,JULIACA,SAN ROMÁN ,PUNO,Padre,2007
100137847,F,2007-03-10,LOS OLIVOS,LIMA ,LIMA,Madre,2007
100137848,F,2005-08-20,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2005
100137849,F,2006-11-02,SAN BORJA,LIMA ,LIMA,Madre,2006
100137853,F,2007-01-04,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2007
100137855,F,2003-04-26,LA PUNTA,PROV. CONST. DEL CALLAO,CALLAO,,2003
100137856,F,2007-02-17,SAN BORJA,LIMA ,LIMA,Madre,2007
100137857,F,2006-11-26,MIRAFLORES,LIMA ,LIMA,Madre,2006
100137859,M,2004-07-12,ATE,LIMA ,LIMA,,2004
100137860,M,2002-04-11,LURIGANCHO,LIMA ,LIMA,,2002
100137862,F,2006-09-28,LIMA,LIMA ,LIMA,Madre,2006
100137864,M,2006-10-21,CHORRILLOS,LIMA ,LIMA,Madre,2006
100137865,F,2006-06-17,MAGDALENA DEL MAR,LIMA ,LIMA,Padre,2006
100137866,M,2000-10-18,RÍO TAMBO,SATIPO ,JUNÍN,,2000
100137867,F,2006-11-24,JESÚS MARÍA,LIMA ,LIMA,Madre,2006
100137868,M,2006-07-18,CHORRILLOS,LIMA ,LIMA,Madre,2006
100137869,F,2006-06-04,SAN MIGUEL,LIMA ,LIMA,Madre,2006
100137870,F,2007-05-21,CHINCHEROS,CHINCHEROS,APURÍMAC,Padre,2007
100137871,F,2002-02-01,SURQUILLO,LIMA ,LIMA,,2002
100137872,F,2007-06-26,SAN BORJA,LIMA ,LIMA,Padre,2007
100137873,F,2007-03-30,MIRAFLORES,LIMA ,LIMA,Madre,2007
100137875,M,2007-05-26,PUENTE PIEDRA,LIMA ,LIMA,Madre,2007
100137876,F,2003-11-30,PUENTE PIEDRA,LIMA ,LIMA,Padre,2003
100137877,F,2006-02-26,CARABAYLLO,LIMA ,LIMA,Madre,2006
100137878,F,2005-06-29,PUENTE PIEDRA,LIMA ,LIMA,Padre,2005
100137879,F,2007-01-22,SURQUILLO,LIMA ,LIMA,Madre,2007
100137882,M,2004-05-18,CHORRILLOS,LIMA ,LIMA,,2004
100137888,F,2004-03-16,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2004
100137889,F,2006-08-14,CHUPACA,CHUPACA ,JUNÍN,Padre,2006
100137894,M,2003-07-09,CARABAYLLO,LIMA ,LIMA,,2003
100137895,F,2006-07-06,ATE,LIMA ,LIMA,Padre,2006
100137896,M,2005-07-31,ATE,LIMA ,LIMA,Apoderado,2005
100137897,F,2004-12-03,COMAS,LIMA ,LIMA,,2004
100137899,F,2006-04-27,SANTIAGO,CUSCO,CUSCO,Madre,2006
100137900,M,2004-12-07,ANCÓN,LIMA ,LIMA,,2004
100137904,M,2006-03-18,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2006
100137905,M,2007-02-16,SANTA ANITA,LIMA ,LIMA,Madre,2007
100137906,M,2007-03-24,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2007
100137907,F,2005-11-03,BARRANCA,BARRANCA ,LIMA,Madre,2005
100137908,M,2005-01-13,CHORRILLOS,LIMA ,LIMA,,2005
100137909,F,2006-10-05,SURQUILLO,LIMA ,LIMA,Padre,2006
100137910,F,2006-09-09,BARRANCA,BARRANCA ,LIMA,Madre,2006
100137911,F,2006-08-02,LA VICTORIA,LIMA ,LIMA,Madre,2006
100137912,F,2002-06-14,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2002
100137913,M,2007-05-06,SAN SEBASTIAN,CUSCO,CUSCO,Madre,2007
100137915,F,2006-05-31,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2006
100137918,F,2005-04-30,CARABAYLLO,LIMA ,LIMA,,2005
100137919,F,2002-05-13,ANCÓN,LIMA ,LIMA,,2002
100137920,M,1997-07-18,ATE,LIMA ,LIMA,,1997
100137923,M,2005-02-22,CARABAYLLO,LIMA ,LIMA,,2005
100137925,F,2002-09-19,LINCE,LIMA ,LIMA,,2002
100137928,F,2006-09-29,ATE,LIMA ,LIMA,Madre,2006
100137934,F,2000-01-07,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2000
100137936,M,2001-04-04,PUNTA NEGRA,LIMA ,LIMA,,2001
100137937,F,2006-04-24,CHIMBOTE,SANTA,ÁNCASH,Madre,2006
100137938,F,2004-08-01,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2004
100137939,M,2006-11-06,CHORRILLOS,LIMA ,LIMA,Madre,2006
100137940,F,2007-03-09,SAN BORJA,LIMA ,LIMA,Madre,2007
100137941,M,2005-03-16,TARAPOTO,SAN MARTÍN ,SAN MARTÍN,,2005
100137942,F,2006-11-29,LOS OLIVOS,LIMA ,LIMA,Madre,2006
100137946,F,2007-02-03,SURQUILLO,LIMA ,LIMA,Padre,2007
100137954,F,2005-10-30,LA MOLINA,LIMA ,LIMA,Madre,2005
100137967,M,2004-04-30,LURIN,LIMA ,LIMA,,2004
100137968,F,2004-08-03,SANTA ANITA,LIMA ,LIMA,,2004
100137970,F,2006-01-15,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2006
100137973,M,2001-10-29,ATE,LIMA ,LIMA,,2001
100137974,M,2005-11-22,AUCALLAMA,HUARAL ,LIMA,Madre,2005
100137978,M,2003-06-09,PUENTE PIEDRA,LIMA ,LIMA,,2003
100137979,M,2006-01-21,PUENTE PIEDRA,LIMA ,LIMA,Madre,2006
100137981,F,2006-09-03,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100137985,F,2007-08-24,HUANUCO,HUÁNUCO,HUÁNUCO,Padre,2007
100137987,F,2006-08-23,ICA,ICA ,ICA,Madre,2006
100137990,F,2007-01-26,ATE,LIMA ,LIMA,Madre,2007
100137991,F,2007-06-29,CARABAYLLO,LIMA ,LIMA,Padre,2007
100137996,F,2005-01-17,ATE,LIMA ,LIMA,,2005
100138004,F,2002-06-12,PUENTE PIEDRA,LIMA ,LIMA,,2002
100138009,F,2007-05-03,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2007
100138010,F,2007-07-15,COMAS,LIMA ,LIMA,Madre,2007
100138011,F,2007-01-26,PUEBLO LIBRE,LIMA ,LIMA,Padre,2007
100138013,F,2005-01-04,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2005
100138014,F,2005-10-10,COMAS,LIMA ,LIMA,Madre,2005
100138015,F,1994-06-21,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1994
100138016,F,2005-01-17,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2005
100138017,M,2006-07-06,ATE,LIMA ,LIMA,Padre,2006
100138018,F,2002-05-08,PUCUSANA,LIMA ,LIMA,,2002
100138019,F,2006-01-24,ATE,LIMA ,LIMA,Madre,2006
100138020,M,2006-02-28,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2006
100138021,F,2000-01-29,ABANCAY,ABANCAY,APURÍMAC,,2000
100138023,F,2006-02-07,PACHACAMAC,LIMA ,LIMA,Madre,2006
100138025,F,2006-11-19,PUEBLO LIBRE,LIMA ,LIMA,Padre,2006
100138026,M,2006-09-11,LINCE,LIMA ,LIMA,Padre,2006
100138027,M,2006-01-27,EL TAMBO,HUANCAYO ,JUNÍN,Padre,2006
100138028,M,2007-04-21,SAN MIGUEL,LIMA ,LIMA,Madre,2007
100138032,F,2006-10-25,SAN MIGUEL,LIMA ,LIMA,Madre,2006
100138033,F,2006-12-27,MIRAFLORES,LIMA ,LIMA,Madre,2006
100138034,M,2004-09-19,ATE,LIMA ,LIMA,,2004
100138035,F,2006-10-21,LOS OLIVOS,LIMA ,LIMA,Madre,2006
100138037,F,2005-11-11,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2005
100138038,M,2006-05-11,SURQUILLO,LIMA ,LIMA,Padre,2006
100138039,M,1998-08-31,CHORRILLOS,LIMA ,LIMA,,1998
100138040,M,2006-04-15,INDEPENDENCIA,LIMA ,LIMA,Madre,2006
100138041,F,2006-12-02,LA MOLINA,LIMA ,LIMA,Padre,2006
100138042,F,2005-05-28,CHORRILLOS,LIMA ,LIMA,,2005
100138043,M,2003-04-06,VILLA EL SALVADOR,LIMA ,LIMA,,2003
100138044,F,2007-03-28,LOS OLIVOS,LIMA ,LIMA,Madre,2007
100138045,M,2002-12-18,SAN BARTOLO,LIMA ,LIMA,,2002
100138046,F,2005-03-24,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2005
100138047,M,2006-09-08,SAN MIGUEL,LIMA ,LIMA,Padre,2006
100138048,M,2002-08-18,ATE,LIMA ,LIMA,,2002
100138050,F,2005-07-28,INDEPENDENCIA,LIMA ,LIMA,Padre,2005
100138051,F,1989-06-19,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1989
100138054,F,2005-04-11,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2005
100138056,F,2005-06-26,LURIN,LIMA ,LIMA,Madre,2005
100138057,M,2006-12-30,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138058,F,2007-01-23,HUANCAYO,HUANCAYO ,JUNÍN,Madre,2007
100138059,M,2005-04-08,COMAS,LIMA ,LIMA,,2005
100138062,F,2003-01-18,MALA,CAÑETE ,LIMA,,2003
100138063,F,2005-11-17,CHORRILLOS,LIMA ,LIMA,Madre,2005
100138064,M,2006-06-09,JESÚS MARÍA,LIMA ,LIMA,Padre,2006
100138066,F,2003-08-03,CARABAYLLO,LIMA ,LIMA,,2003
100138067,F,2006-08-05,PUEBLO LIBRE,LIMA ,LIMA,Padre,2006
100138073,F,2006-12-27,SURQUILLO,LIMA ,LIMA,Madre,2006
100138074,F,2006-10-18,ATE,LIMA ,LIMA,Madre,2006
100138075,F,2006-11-30,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138078,F,2002-01-10,CHAVIN DE HUANTAR,HUARI,ÁNCASH,,2002
100138079,F,2007-03-11,INDEPENDENCIA,HUARAZ,ÁNCASH,Padre,2007
100138080,M,2005-11-18,CHICLAYO,CHICLAYO ,LAMBAYEQUE,Padre,2005
100138081,M,2006-11-28,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2006
100138082,M,2006-11-15,PILCOMAYO,HUANCAYO ,JUNÍN,Padre,2006
100138083,F,2006-10-12,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100138086,F,2005-08-27,COLOMBIA,COLOMBIA,COLOMBIA,Madre,2005
100138087,M,2005-01-20,CARAZ,HUAYLAS,ÁNCASH,,2005
100138089,F,2006-03-27,CELENDÍN,CELENDÍN,CAJAMARCA,Madre,2006
100138092,F,2007-03-24,HUANUCO,HUÁNUCO,HUÁNUCO,Padre,2007
100138099,F,2006-06-19,SAN ISIDRO,LIMA ,LIMA,Padre,2006
100138100,M,2005-02-27,SANTA ANITA,LIMA ,LIMA,,2005
100138106,F,2005-08-08,PUENTE PIEDRA,LIMA ,LIMA,Madre,2005
100138109,F,2006-05-05,EL AGUSTINO,LIMA ,LIMA,Madre,2006
100138131,M,2002-10-22,TRUJILLO,TRUJILLO ,LA LIBERTAD,,2002
100138132,F,2007-03-10,ATE,LIMA ,LIMA,Madre,2007
100138133,F,2004-12-16,SAN VICENTE DE CAÑETE,CAÑETE ,LIMA,,2004
100138135,F,1995-05-04,COMAS,LIMA ,LIMA,,1995
100138136,M,2004-09-23,CHORRILLOS,LIMA ,LIMA,,2004
100138138,M,1996-01-31,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,1996
100138140,F,2006-12-09,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2006
100138141,F,2006-02-23,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2006
100138142,M,2005-06-02,LIMA,LIMA ,LIMA,,2005
100138143,F,2003-04-04,LOS OLIVOS,LIMA ,LIMA,,2003
100138144,F,2007-01-25,PUNO,PUNO ,PUNO,Padre,2007
100138145,F,2005-12-05,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,2005
100138146,M,2007-01-25,PUNO,PUNO ,PUNO,Padre,2007
100138147,F,2005-09-22,MIRAFLORES,LIMA ,LIMA,Padre,2005
100138149,F,2006-09-02,LA MOLINA,LIMA ,LIMA,Madre,2006
100138150,F,2006-04-08,MIRAFLORES,LIMA ,LIMA,Padre,2006
100138151,F,2005-09-06,CHORRILLOS,LIMA ,LIMA,Madre,2005
100138153,M,2005-09-10,COMAS,LIMA ,LIMA,Madre,2005
100138154,M,2004-12-25,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,,2004
100138155,F,2000-11-26,PUENTE PIEDRA,LIMA ,LIMA,,2000
100138156,M,2000-03-10,LOS OLIVOS,LIMA ,LIMA,,2000
100138157,M,2005-05-18,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2005
100138158,F,2005-07-18,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2005
100138159,F,2006-10-26,SANTA ANITA,LIMA ,LIMA,Madre,2006
100138160,F,2007-03-26,ATE,LIMA ,LIMA,Madre,2007
100138163,F,2006-12-21,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100138164,M,2007-01-22,ATE,LIMA ,LIMA,Madre,2007
100138170,F,2007-01-01,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2007
100138171,F,2005-04-17,LOS OLIVOS,LIMA ,LIMA,,2005
100138172,F,2007-04-01,LURIGANCHO,LIMA ,LIMA,Madre,2007
100138173,F,2006-03-26,ATE,LIMA ,LIMA,Madre,2006
100138180,F,2006-12-20,WANCHAQ,CUSCO,CUSCO,Padre,2006
100138182,M,2007-02-23,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2007
100138185,M,1991-04-28,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1991
100138186,F,2007-04-17,SAN JERÓNIMO,CUSCO,CUSCO,Madre,2007
100138187,F,2006-08-29,CHORRILLOS,LIMA ,LIMA,Madre,2006
100138191,F,2005-05-01,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,,2005
100138196,M,2007-02-15,JULIACA,SAN ROMÁN ,PUNO,Padre,2007
100138200,F,1996-02-21,PUENTE PIEDRA,LIMA ,LIMA,,1996
100138204,M,2003-07-24,CHORRILLOS,LIMA ,LIMA,,2003
100138205,F,2007-02-15,LOS OLIVOS,LIMA ,LIMA,Madre,2007
100138212,M,2006-07-10,CHINCHA ALTA,CHINCHA ,ICA,Padre,2006
100138214,F,2007-03-22,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2007
100138215,F,1997-07-18,LOS OLIVOS,LIMA ,LIMA,,1997
100138219,F,2006-03-15,SANTA ANITA,LIMA ,LIMA,Madre,2006
100138222,M,2005-09-28,BREÑA,LIMA ,LIMA,Padre,2005
100138223,F,1999-04-18,LOS OLIVOS,LIMA ,LIMA,,1999
100138224,F,2006-07-09,CHORRILLOS,LIMA ,LIMA,Madre,2006
100138225,M,2005-12-09,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005
100138226,F,2005-12-21,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2005
100138227,M,2001-03-03,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,2001
100138228,M,2006-05-28,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138229,F,2006-12-10,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,2006
100138230,F,2002-02-07,LURIGANCHO,LIMA ,LIMA,,2002
100138231,F,2007-01-06,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2007
100138232,M,2007-02-04,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2007
100138233,M,2005-09-21,PUENTE PIEDRA,LIMA ,LIMA,Madre,2005
100138234,F,2007-02-03,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2007
100138235,F,2000-12-26,PUNO,PUNO ,PUNO,,2000
100138236,F,2005-12-07,COMAS,LIMA ,LIMA,Padre,2005
100138237,F,2006-10-16,PUEBLO LIBRE,HUAYLAS,ÁNCASH,Apoderado,2006
100138239,M,2005-06-15,HUANTA,HUANTA,AYACUCHO,Madre,2005
100138242,M,2005-07-12,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2005
100138243,F,2007-03-12,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,2007
100138245,F,2007-01-15,SURQUILLO,LIMA ,LIMA,Padre,2007
100138246,F,2007-06-20,PUEBLO LIBRE,LIMA ,LIMA,Madre,2007
100138249,F,2007-07-04,ATE,LIMA ,LIMA,Madre,2007
100138250,F,2006-09-23,SAN BORJA,LIMA ,LIMA,Madre,2006
100138251,F,2007-01-30,COMAS,LIMA ,LIMA,Padre,2007
100138252,F,2006-10-03,ATE,LIMA ,LIMA,Padre,2006
100138253,M,2006-09-04,COMAS,LIMA ,LIMA,Padre,2006
100138256,F,2005-05-10,CHINCHA ALTA,CHINCHA ,ICA,,2005
100138257,F,2006-02-09,COMAS,LIMA ,LIMA,Madre,2006
100138259,F,2007-03-06,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2007
100138260,M,2005-03-06,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2005
100138261,F,2004-10-26,CARABAYLLO,LIMA ,LIMA,,2004
100138262,F,2006-06-11,ATE,LIMA ,LIMA,Madre,2006
100138263,F,2005-10-30,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2005
100138265,M,2006-12-30,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138268,M,2005-07-19,RÍMAC,LIMA ,LIMA,Padre,2005
100138270,F,2006-05-09,PACHACAMAC,LIMA ,LIMA,Madre,2006
100138272,M,2006-01-01,EL AGUSTINO,LIMA ,LIMA,Padre,2006
100138274,F,2006-05-15,ATE,LIMA ,LIMA,Padre,2006
100138275,F,2005-01-08,PUEBLO LIBRE,LIMA ,LIMA,,2005
100138276,F,2006-05-18,SAN ANDRÉS,PISCO ,ICA,Madre,2006
100138278,F,2001-02-23,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2001
100138279,F,2006-12-04,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2006
100138280,M,2007-01-12,PUEBLO LIBRE,LIMA ,LIMA,Padre,2007
100138281,F,2007-02-05,CHORRILLOS,LIMA ,LIMA,Padre,2007
100138282,F,1999-07-02,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,1999
100138283,F,2005-05-14,INDEPENDENCIA,PISCO ,ICA,,2005
100138284,M,2001-09-11,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2001
100138286,F,2007-02-09,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2007
100138287,F,2002-08-10,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2002
100138289,F,2006-05-17,COMAS,LIMA ,LIMA,Madre,2006
100138291,M,2006-03-20,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2006
100138292,F,2006-10-20,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2006
100138296,F,2007-05-02,COMAS,LIMA ,LIMA,Madre,2007
100138297,M,2004-12-17,LA MOLINA,LIMA ,LIMA,,2004
100138298,M,2006-07-28,HUANCAYO,HUANCAYO ,JUNÍN,Madre,2006
100138299,M,2006-02-26,LOS OLIVOS,LIMA ,LIMA,Madre,2006
100138300,F,2006-08-25,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138301,F,2006-08-25,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006
100138302,F,2004-12-05,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2004
100138303,M,2006-06-07,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006
100138304,F,2007-03-30,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2007
100138305,F,2006-04-09,PUENTE PIEDRA,LIMA ,LIMA,Madre,2006
100138306,F,2006-10-04,SAN ISIDRO,LIMA ,LIMA,Padre,2006
100138307,F,2005-07-11,TUCUME,LAMBAYEQUE ,LAMBAYEQUE,Madre,2005
100138308,F,2006-07-14,CARABAYLLO,LIMA ,LIMA,Madre,2006
100138309,M,2007-01-25,LAMBAYEQUE,LAMBAYEQUE ,LAMBAYEQUE,Padre,2007
100138310,F,2002-07-04,LOS OLIVOS,LIMA ,LIMA,,2002
100138311,F,2007-07-18,LOS OLIVOS,LIMA ,LIMA,Madre,2007
100138312,F,2007-03-09,COMAS,LIMA ,LIMA,Madre,2007
100138313,F,2007-02-16,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,2007
