IdAlumno,Prediccion,Prediccion_Probabilidad,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100128614,0,0.12885175542202496,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100128636,0,0.2201013376531254,21.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PUBL,0
100128643,1,0.8649028938245399,45.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PUBL,1
100128673,0,0.15689533605097644,20.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100129125,0,0.1692224519489602,18.0,F,PUNTA HERMOSA,LIMA ,LIMA,Madre,3,1,SI,NO,MenosDe18,0.0,PRIV,1
100129150,0,0.060209032332706205,19.0,F,ASIA,CAÑETE ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,0
100129195,1,0.6105352387618264,18.0,M,CHANCAY,HUARAL ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100129201,0,0.18876133289445052,19.0,F,EL AGUSTINO,LIMA ,LIMA,Apoderado,1,0,NO,NO,Entre18y25,1.0,PRIV,0
100129204,0,0.1656160105581449,17.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100129268,0,0.15689533605097644,20.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100129399,0,0.16165552570661845,17.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,1.0,PUBL,0
100129471,0,0.2203052517538681,27.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100129614,1,0.7654807733385265,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PUBL,0
100129892,0,0.19020526583472966,17.0,M,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100130011,1,0.9041316164611383,18.0,M,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,Madre,6,6,SI,SI,MenosDe18,1.0,PRIV,1
100130027,1,0.4271069122793016,18.0,F,PACHACAMAC,LIMA ,LIMA,Padre,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100130272,1,0.9813152347124234,29.0,M,LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,1.0,PRIV,1
100130322,0,0.20943588194571014,17.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100130390,0,0.14010842000323728,21.0,M,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100130656,0,0.09395872590002854,17.0,F,LURIGANCHO,LIMA ,LIMA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100130728,1,0.9679166624350529,20.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,1.0,PRIV,1
100130827,0,0.2698145373799093,18.0,M,PUNTA NEGRA,LIMA ,LIMA,Padre,1,1,SI,NO,MenosDe18,0.0,PRIV,0
100130830,0,0.09560277657026155,19.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100130868,0,0.14378594275323012,22.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100131056,0,0.10762271407699038,20.0,F,SAN MIGUEL,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100131215,0,0.1782306967706924,19.0,F,LA VICTORIA,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,0
100131321,0,0.09006128536397658,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100131337,0,0.20966879612764053,18.0,F,CHORRILLOS,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100131339,1,0.8179042991839721,19.0,F,PIURA,PIURA ,PIURA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,1
100131386,0,0.0759320135355401,18.0,F,LURIN,LIMA ,LIMA,Padre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100131533,0,0.05561942132581272,23.0,F,LA MOLINA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PRIV,0
100131561,0,0.04263203553911101,17.0,M,LA MOLINA,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,1.0,PRIV,0
100131763,0,0.04027101858284907,18.0,F,PACHANGARA,OYÓN ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100132101,0,0.2502847868011434,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,1.0,PRIV,0
100132129,0,0.08051892945359643,17.0,F,COMAS,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100132286,1,0.9578154153838597,18.0,F,LURIGANCHO,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,1.0,PRIV,1
100132297,0,0.14466468237878122,35.0,M,CHIMBOTE,SANTA,ÁNCASH,Alumno,1,0,NO,NO,Mayor25,0.0,PRIV,0
100132351,0,0.0444975287807128,17.0,F,EL AGUSTINO,LIMA ,LIMA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100132484,1,0.9856561982750816,18.0,F,AUCALLAMA,HUARAL ,LIMA,Padre,4,6,SI,SI,MenosDe18,0.0,PRIV,1
100132579,0,0.2823070584782014,24.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,1
100132621,1,0.9024581563519134,31.0,F,LIMA,LIMA ,LIMA,Alumno,2,6,SI,NO,Mayor25,1.0,PRIV,1
100132793,1,0.8851840327886582,24.0,F,IQUITOS,MAYNAS ,LORETO,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100132836,0,0.10080087148153408,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100132954,0,0.3079934206909107,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,0.0,PRIV,1
100132960,0,0.29713971885384194,33.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,1,NO,NO,Mayor25,0.0,PRIV,0
100132994,1,0.9472121976842981,18.0,F,CHORRILLOS,LIMA ,LIMA,Apoderado,3,6,SI,NO,MenosDe18,0.0,PRIV,1
100133336,0,0.028756798866648052,18.0,F,CHACLACAYO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100133411,1,0.9294425458973231,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100133463,0,0.15572819354354556,24.0,F,BARRANCO,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,1.0,PRIV,0
100133635,0,0.14436893037889548,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100133638,0,0.09943642283653499,17.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100133729,0,0.20953847215100146,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100134153,1,0.9041154284784236,21.0,F,COMAS,LIMA ,LIMA,Alumno,7,7,SI,SI,Entre18y25,0.0,PRIV,1
100134473,1,0.6154580956567514,35.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Mayor25,1.0,PRIV,1
100134539,0,0.26413031738418596,18.0,M,CHORRILLOS,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100134649,0,0.18360438490935518,17.0,F,LURIGANCHO,LIMA ,LIMA,Padre,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100134670,1,0.6662140280186749,17.0,M,ATE,LIMA,LIMA,Apoderado,2,2,NO,NO,MenosDe18,1.0,PRIV,0
100134674,1,0.6088752273394371,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,1.0,PRIV,0
100134709,0,0.3022478829098369,24.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100134846,0,0.15699358911822212,21.0,F,ATE,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,1
100134917,1,0.9911394185780562,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,3,6,SI,SI,MenosDe18,1.0,PRIV,1
100135110,0,0.22422883915993175,20.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,1
100135155,0,0.18025343249286385,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100135277,0,0.12257642284355962,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100135300,0,0.2079724261195107,19.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PRIV,0
100135430,1,0.9451230013334408,22.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100135526,0,0.3153988039668665,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,4,1,SI,NO,Entre18y25,0.0,PRIV,1
100135598,1,0.7161217159066008,17.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2,4,NO,NO,MenosDe18,0.0,PRIV,1
100135679,1,0.9728155330694991,26.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,1.0,PRIV,1
100135798,0,0.14390271240613564,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100135849,1,0.9174136063924243,17.0,F,COMAS,LIMA ,LIMA,Madre,4,5,SI,NO,MenosDe18,1.0,PRIV,1
100135855,0,0.31157325908992967,18.0,F,LURIN,LIMA ,LIMA,Apoderado,2,2,SI,NO,MenosDe18,0.0,PRIV,1
100135870,1,0.7340016870146305,17.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,4,3,SI,NO,MenosDe18,0.0,PRIV,1
100135881,1,0.8522051181850056,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,3,5,SI,NO,Entre18y25,0.0,PRIV,1
100135884,0,0.2095845840668872,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100135886,0,0.09106716351201943,19.0,F,LURIN,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100135887,0,0.1889136294101212,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100135906,1,0.8425100573993931,17.0,F,COMAS,LIMA ,LIMA,Padre,2,6,SI,NO,MenosDe18,0.0,PRIV,1
100135912,1,0.44577326146728957,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,3,2,NO,NO,MenosDe18,0.0,PRIV,1
100135919,0,0.34385782971568807,22.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,1.0,PRIV,0
100135921,0,0.19691880511878554,19.0,F,ATE,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,1.0,PRIV,0
100135923,0,0.04248249488865638,18.0,M,SAN VICENTE DE CAÑETE,CAÑETE ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100135928,0,0.12926677416496568,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100135930,0,0.1286686973708965,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PRIV,0
100135931,0,0.21146850459096134,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2,2,SI,NO,MenosDe18,0.0,PRIV,0
100135941,0,0.11458932190140789,37.0,F,SANTA ANITA,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PUBL,0
100135946,0,0.26748172508677137,21.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,1.0,PRIV,0
100135951,1,0.43648660427194463,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,1.0,PRIV,0
100135958,1,0.8436523159030858,25.0,F,SAN VICENTE DE CAÑETE,CAÑETE ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,1
100135970,1,0.6915692726778444,39.0,F,COMAS,LIMA ,LIMA,Alumno,3,0,NO,NO,Mayor25,0.0,PRIV,1
100135973,0,0.15241980567415825,20.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100135974,1,0.8830287450619466,17.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,5,6,SI,NO,MenosDe18,0.0,PRIV,1
100135980,0,0.10134600498802827,18.0,F,LURIN,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100135981,1,0.8425513733962412,21.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,4,3,SI,NO,Entre18y25,0.0,PRIV,1
100135985,0,0.2759902221149376,18.0,M,ATE,LIMA ,LIMA,Madre,3,1,SI,NO,MenosDe18,0.0,PRIV,0
100135987,0,0.16059063248373753,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100135990,1,0.5,18.0,F,EL AGUSTINO,LIMA ,LIMA,Madre,2,3,NO,NO,MenosDe18,1.0,PRIV,0
100135998,0,0.06402037209945108,21.0,F,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100136004,0,0.19820330185956722,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100136017,0,0.16484027993484546,17.0,F,INDEPENDENCIA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136020,0,0.21182078688908312,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136027,0,0.24994176460889345,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136043,1,0.8179009529306731,18.0,F,COMAS,LIMA ,LIMA,Apoderado,2,5,NO,NO,MenosDe18,0.0,PRIV,1
100136046,0,0.11610044564936817,18.0,F,COMAS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136049,0,0.07707607359876245,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100136051,0,0.09951512752645822,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136052,0,0.06127882364181376,19.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,4,3,SI,NO,Entre18y25,0.0,PUBL,0
100136053,0,0.2498501269441325,20.0,M,ATE,LIMA ,LIMA,Alumno,3,0,NO,NO,Entre18y25,0.0,PRIV,0
100136055,1,0.9295414352317367,18.0,F,ATE,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PRIV,0
100136060,0,0.2967020079435495,21.0,M,COMAS,LIMA ,LIMA,Alumno,3,1,SI,NO,Entre18y25,0.0,PRIV,0
100136067,0,0.09653766665299417,19.0,F,COMAS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136076,0,0.1884639672461164,19.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,0
100136079,0,0.08401637948847648,19.0,M,EL AGUSTINO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136082,0,0.1666878546749726,18.0,F,ATE,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136086,0,0.17947655143926797,18.0,F,CARABAYLLO,LIMA ,LIMA,Padre,1,1,NO,NO,MenosDe18,0.0,PRIV,1
100136094,0,0.278668769682628,18.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100136096,1,0.8838452935645698,18.0,F,ATE,LIMA ,LIMA,Madre,4,5,SI,NO,MenosDe18,0.0,,1
100136099,0,0.17032810591030914,19.0,M,COMAS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136102,0,0.25909051061595095,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,4,1,SI,NO,MenosDe18,0.0,PRIV,0
100136103,0,0.15929312714685223,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136106,0,0.16059997872668952,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136107,0,0.21377012769899775,18.0,F,LURIN,LIMA ,LIMA,Madre,1,2,NO,NO,MenosDe18,0.0,PRIV,0
100136108,0,0.18130304726349633,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100136109,1,0.5263434201668641,17.0,F,SANTA ANITA,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100136113,0,0.29700364906800464,18.0,M,CARABAYLLO,LIMA ,LIMA,Padre,1,2,NO,NO,MenosDe18,0.0,PRIV,0
100136134,0,0.11676397186342995,17.0,F,LURIGANCHO,LIMA ,LIMA,Apoderado,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100136135,0,0.018864770440899507,19.0,M,LINCE,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PUBL,0
100136138,0,0.13631488306422698,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136142,1,0.9509205696786895,18.0,F,ATE,LIMA ,LIMA,Padre,6,6,SI,SI,MenosDe18,1.0,PUBL,1
100136145,1,0.9459766205862347,17.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100136152,0,0.2378336872970721,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100136154,0,0.14243541552493585,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100136156,0,0.14898391667935984,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136157,0,0.018195200421359994,18.0,F,BARRANCO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136159,1,0.9550589002096702,20.0,F,HUARAL,HUARAL ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100136166,0,0.3168769185788453,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2,2,NO,NO,MenosDe18,1.0,PRIV,0
100136168,0,0.15399633657819417,18.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136169,0,0.07217741018297809,18.0,F,PARDO MIGUEL,RIOJA ,SAN MARTÍN,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136170,0,0.33027586471403364,19.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,0.0,PRIV,1
100136174,0,0.2002914459843413,19.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PRIV,1
100136186,1,0.922969528467475,17.0,M,COMAS,LIMA ,LIMA,Apoderado,7,7,SI,SI,MenosDe18,0.0,PRIV,1
100136193,1,0.9551997689967464,19.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100136194,0,0.1601696420690622,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136198,0,0.22884587589928718,19.0,M,PUENTE PIEDRA,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PRIV,0
100136199,0,0.1852224844698851,18.0,M,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136201,0,0.16562369034491217,18.0,M,ATE,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100136202,0,0.04963757788960477,20.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136240,0,0.10302335908743246,17.0,F,COMAS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136248,0,0.12926677416496568,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100136250,0,0.24489773665566142,24.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,0
100136254,0,0.22058750118456444,21.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136255,0,0.1909756228277522,23.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136256,0,0.13622969892640013,19.0,F,SAN MIGUEL,LIMA ,LIMA,Alumno,2,2,NO,NO,Entre18y25,0.0,PRIV,1
100136265,1,0.9256975678767633,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2,6,SI,NO,MenosDe18,0.0,PUBL,1
100136266,0,0.11471572102969539,19.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100136269,1,0.9814949784634575,31.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,1
100136278,1,0.8425143291390491,17.0,F,ANDAHUAYLAS,ANDAHUAYLAS,APURÍMAC,Madre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100136283,0,0.09943642283653499,17.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136284,0,0.23296617642709502,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136294,0,0.07972547942512774,17.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136297,1,0.7984739778470269,18.0,F,HUARAL,HUARAL ,LIMA,Madre,3,3,SI,NO,MenosDe18,0.0,PRIV,0
100136298,0,0.20950190276681618,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,3,2,NO,NO,MenosDe18,0.0,PRIV,0
100136300,0,0.1785142792190492,17.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136303,0,0.28822706570713197,18.0,M,COMAS,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100136304,0,0.17874825371604117,18.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2,0,NO,NO,MenosDe18,0.0,PRIV,1
100136314,0,0.25611603626320933,17.0,F,CARABAYLLO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136328,0,0.2562239690305353,18.0,F,LURIGANCHO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100136342,0,0.16731025251491152,17.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,1
100136367,0,0.13232825194448553,18.0,F,ATE,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136370,0,0.27852212005845967,24.0,M,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,1
100136371,1,0.620531988192809,43.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100136375,0,0.15642767767728227,19.0,M,INDEPENDENCIA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136383,0,0.23476597414732897,21.0,M,COMAS,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PRIV,0
100136385,0,0.19925852785374165,17.0,M,LOS OLIVOS,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100136388,0,0.11746031131963419,17.0,M,LA BANDA DE SHILCAYO,SAN MARTÍN ,SAN MARTÍN,Madre,3,2,NO,NO,MenosDe18,0.0,PRIV,0
100136392,1,0.4277730373121568,28.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1,2,SI,NO,Mayor25,0.0,PRIV,0
100136395,0,0.2716681173884412,20.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PUBL,0
100136397,1,0.5242996143530653,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Madre,4,1,SI,NO,MenosDe18,1.0,PRIV,1
100136403,0,0.02036517891044913,19.0,F,MATUCANA,HUAROCHIRÍ ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PUBL,0
100136406,0,0.20958900144416262,24.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136407,0,0.14332556961637466,17.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100136409,0,0.12079880106881438,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
